20210105  15:33:41,719.85,719.85,719.39,719.4,6
20210105  15:33:42,719.73,719.85,719.29,719.29,37
20210105  15:33:43,719.66,719.67,719.21,719.22,22
20210105  15:33:44,719.29,719.67,719.29,719.61,6
20210105  15:33:45,719.36,719.61,719.25,719.28,16
20210105  15:33:46,719.43,719.54,719.21,719.38,6
20210105  15:33:47,719.5,719.58,719.21,719.21,11
20210105  15:33:48,719.38,719.56,719.21,719.52,16
20210105  15:33:49,719.29,719.43,719.2,719.42,15
20210105  15:33:50,719.73,719.74,719.29,719.38,9
20210105  15:33:51,719.32,720.4,719.32,720.35,24
20210105  15:33:52,720.12,720.46,719.29,720.03,55
20210105  15:33:53,720.43,720.43,719.98,719.98,10
20210105  15:33:54,720.21,720.41,720.11,720.31,24
20210105  15:33:55,719.95,720.39,719.94,720.0,6
20210105  15:33:56,719.82,719.99,719.61,719.61,10
20210105  15:33:57,719.53,719.53,719.2,719.2,75
20210105  15:33:58,719.49,719.85,719.33,719.85,15
20210105  15:33:59,719.83,719.98,719.7,719.97,5
20210105  15:34:00,719.97,719.98,719.97,719.97,0
20210105  15:34:01,719.82,720.6,719.82,720.56,54
20210105  15:34:02,720.58,721.19,720.41,721.0,50
20210105  15:34:03,720.91,721.45,720.9,721.19,16
20210105  15:34:04,721.49,721.72,721.1,721.36,74
20210105  15:34:05,721.01,721.69,721.01,721.68,39
20210105  15:34:06,721.04,721.56,720.95,721.29,20
20210105  15:34:07,721.32,721.52,721.04,721.13,22
20210105  15:34:08,721.25,721.41,721.13,721.38,12
20210105  15:34:09,721.1,721.25,721.09,721.24,16
20210105  15:34:10,721.38,721.38,721.16,721.36,9
20210105  15:34:11,720.95,721.01,720.56,720.68,31
20210105  15:34:12,720.38,720.56,720.38,720.56,2
20210105  15:34:13,720.0,720.76,720.0,720.5,51
20210105  15:34:14,720.97,721.36,720.93,720.93,8
20210105  15:34:15,720.95,721.36,720.51,721.36,21
20210105  15:34:16,721.17,721.19,720.0,720.0,21
20210105  15:34:17,720.36,720.71,720.14,720.71,16
20210105  15:34:18,720.55,720.67,720.55,720.55,11
20210105  15:34:19,720.61,720.61,720.58,720.58,2
20210105  15:34:20,720.92,721.2,720.9,721.2,30
20210105  15:34:21,721.1,721.28,720.71,721.18,50
20210105  15:34:22,720.96,720.96,720.54,720.73,8
20210105  15:34:23,720.41,720.41,720.11,720.11,3
20210105  15:34:24,720.51,721.1,720.51,721.09,13
20210105  15:34:25,721.09,721.1,721.09,721.09,0
20210105  15:34:26,720.84,721.38,720.57,721.25,15
20210105  15:34:27,721.05,721.2,720.89,720.99,25
20210105  15:34:28,721.0,721.33,720.78,721.24,10
20210105  15:34:29,721.34,721.36,721.34,721.35,8
20210105  15:34:30,721.24,721.36,720.78,721.31,27
20210105  15:34:31,721.29,721.72,721.29,721.72,7
20210105  15:34:32,721.63,721.98,721.51,721.51,9
20210105  15:34:33,721.92,722.22,721.78,722.07,31
20210105  15:34:34,722.39,722.86,722.32,722.73,58
20210105  15:34:35,722.75,723.0,722.21,723.0,27
20210105  15:34:36,722.56,722.92,722.23,722.32,25
20210105  15:34:37,722.9,722.98,722.32,722.32,80
20210105  15:34:38,722.34,722.34,722.1,722.1,9
20210105  15:34:39,722.1,722.27,722.04,722.05,22
20210105  15:34:40,722.1,722.31,721.9,722.31,13
20210105  15:34:41,722.33,722.41,721.88,721.89,5
20210105  15:34:42,722.29,722.72,722.0,722.39,6
20210105  15:34:43,722.78,722.78,722.77,722.78,7
20210105  15:34:44,722.78,722.94,722.32,722.32,9
20210105  15:34:45,723.0,723.0,722.79,722.79,24
20210105  15:34:46,722.75,722.88,722.54,722.56,19
20210105  15:34:47,723.0,723.0,722.49,722.49,8
20210105  15:34:48,722.72,722.72,721.87,722.05,17
20210105  15:34:49,722.73,723.46,722.41,723.46,39
20210105  15:34:50,723.49,723.65,723.27,723.6,21
20210105  15:34:51,724.0,724.27,723.56,724.05,33
20210105  15:34:52,724.15,724.37,723.5,723.5,33
20210105  15:34:53,722.71,723.46,722.7,723.07,40
20210105  15:34:54,723.34,723.39,722.99,722.99,5
20210105  15:34:55,723.3,723.53,723.27,723.49,28
20210105  15:34:56,723.66,723.73,723.49,723.67,9
20210105  15:34:57,723.49,723.89,723.49,723.78,13
20210105  15:34:58,724.0,724.37,723.92,724.31,23
20210105  15:34:59,724.22,724.37,724.06,724.37,3
20210105  15:35:00,723.66,724.07,723.66,724.06,32
20210105  15:35:01,723.66,724.1,723.66,724.1,83
20210105  15:35:02,723.8,724.42,723.8,724.19,93
20210105  15:35:03,724.19,724.23,723.79,724.2,140
20210105  15:35:04,723.88,724.04,723.72,723.93,12
20210105  15:35:05,723.93,723.93,723.67,723.67,11
20210105  15:35:06,723.52,723.59,722.99,723.02,60
20210105  15:35:07,723.18,723.33,722.69,722.79,9
20210105  15:35:08,722.93,726.99,722.79,726.14,450
20210105  15:35:09,726.7,727.27,726.64,726.99,121
20210105  15:35:10,726.79,726.98,725.27,725.38,41
20210105  15:35:11,725.39,725.63,725.09,725.63,16
20210105  15:35:12,725.42,725.65,725.02,725.4,52
20210105  15:35:13,725.23,725.4,725.17,725.28,17
20210105  15:35:14,725.28,725.4,725.0,725.2,26
20210105  15:35:15,725.02,725.25,724.81,724.82,15
20210105  15:35:16,724.83,726.83,724.83,726.65,108
20210105  15:35:17,726.85,727.0,726.25,727.0,7
20210105  15:35:18,726.36,726.56,726.0,726.0,53
20210105  15:35:19,725.88,726.0,725.4,725.63,21
20210105  15:35:20,725.54,725.81,725.54,725.71,13
20210105  15:35:21,725.83,726.77,725.76,726.05,83
20210105  15:35:22,726.17,727.0,725.92,726.17,112
20210105  15:35:23,726.36,726.36,725.64,726.04,13
20210105  15:35:24,725.96,726.11,725.71,725.8,11
20210105  15:35:25,725.68,725.68,725.13,725.45,15
20210105  15:35:26,725.43,725.71,725.43,725.49,24
20210105  15:35:27,725.13,726.0,725.13,726.0,36
20210105  15:35:28,726.0,726.31,725.61,726.21,36
20210105  15:35:29,726.09,726.76,726.0,726.5,30
20210105  15:35:30,726.53,726.81,726.23,726.58,34
20210105  15:35:31,726.25,726.69,726.25,726.55,9
20210105  15:35:32,726.77,727.0,726.48,726.84,47
20210105  15:35:33,726.44,726.88,726.44,726.72,12
20210105  15:35:34,726.53,727.68,726.52,727.65,42
20210105  15:35:35,727.54,727.85,727.14,727.85,22
20210105  15:35:36,727.49,727.75,727.37,727.74,39
20210105  15:35:37,727.65,727.86,727.45,727.64,33
20210105  15:35:38,727.64,728.0,727.56,727.56,48
20210105  15:35:39,727.74,727.75,727.22,727.38,16
20210105  15:35:40,727.51,727.51,727.02,727.22,18
20210105  15:35:41,727.0,727.57,727.0,727.57,22
20210105  15:35:42,727.29,727.39,727.03,727.23,20
20210105  15:35:43,727.16,727.43,727.01,727.35,17
20210105  15:35:44,727.22,727.29,727.01,727.01,17
20210105  15:35:45,727.14,727.35,727.01,727.01,21
20210105  15:35:46,727.01,727.21,726.53,726.78,39
20210105  15:35:47,727.1,727.2,726.7,726.86,65
20210105  15:35:48,727.04,727.45,727.03,727.43,11
20210105  15:35:49,727.04,727.48,727.04,727.42,5
20210105  15:35:50,727.45,727.45,727.24,727.3,41
20210105  15:35:51,727.28,727.3,727.04,727.04,20
20210105  15:35:52,727.16,727.35,727.15,727.25,13
20210105  15:35:53,727.25,727.26,727.25,727.25,0
20210105  15:35:54,727.14,727.98,727.04,727.55,22
20210105  15:35:55,727.48,727.63,727.14,727.53,32
20210105  15:35:56,727.54,727.69,727.3,727.48,38
20210105  15:35:57,727.57,727.86,727.3,727.3,50
20210105  15:35:58,727.58,727.58,727.25,727.52,46
20210105  15:35:59,727.25,727.58,727.25,727.35,9
20210105  15:36:00,727.52,727.99,727.39,727.42,20
20210105  15:36:01,727.52,727.89,727.25,727.3,25
20210105  15:36:02,727.41,727.65,727.36,727.61,8
20210105  15:36:03,727.47,727.48,727.25,727.25,30
20210105  15:36:04,727.2,727.42,726.91,727.0,35
20210105  15:36:05,726.97,727.13,726.57,726.57,30
20210105  15:36:06,726.69,726.69,726.42,726.42,34
20210105  15:36:07,726.42,726.54,726.13,726.13,19
20210105  15:36:08,726.01,726.25,725.94,726.13,66
20210105  15:36:09,726.0,726.24,725.9,726.0,27
20210105  15:36:10,726.01,726.21,725.9,725.9,43
20210105  15:36:11,726.03,726.03,725.9,725.9,6
20210105  15:36:12,725.81,725.99,725.81,725.93,28
20210105  15:36:13,725.89,726.41,725.76,726.41,68
20210105  15:36:14,726.43,726.53,726.43,726.44,5
20210105  15:36:15,726.71,727.0,726.6,726.6,18
20210105  15:36:16,726.85,726.85,726.51,726.65,4
20210105  15:36:17,726.75,727.01,726.51,727.01,24
20210105  15:36:18,726.47,726.73,726.05,726.73,25
20210105  15:36:19,726.89,726.89,726.72,726.84,6
20210105  15:36:20,726.7,726.7,726.6,726.6,6
